current_wrestling_style,weight_class,ranking,full_name,url
Freestyle,125 kg,67,Georgi Lyubomirov IVANOV,https://uww.org/athletes-results/ivanov-georgi-lyubomirov-9980-profile
Freestyle,125 kg,68,Michael MANEA,https://uww.org/athletes-results/manea-michael-14310-profile
Freestyle,125 kg,69,Johannes LUDESCHER,https://uww.org/athletes-results/ludescher-johannes-13717-profile
Freestyle,125 kg,70,Milan Andras KORCSOG,https://uww.org/athletes-results/korcsog-milan-andras-12279-profile
Freestyle,125 kg,71,Abylay SOVET,https://uww.org/athletes-results/sovet-abylay-21570-profile
Greco-Roman,57 kg,2,Rei Higuchi,https://uww.org/athletes-results/higuchi-rei-9100-profile
Greco-Roman,57 kg,1,Stevan Andria Micic,https://uww.org/athletes-results/micic-stevan-andria-15077-profile
Greco-Roman,57 kg,3,Arsen Harutyunyan,https://uww.org/athletes-results/harutyunyan-arsen-8820-profile
Greco-Roman,57 kg,4,Meirambek KARTBAY,https://uww.org/athletes-results/kartbay-meirambek-11056-profile
Greco-Roman,57 kg,5,Zelimkhan ABAKAROV,https://uww.org/athletes-results/abakarov-zelimkhan-26965-profile
Greco-Roman,57 kg,6,Aman AMAN,https://uww.org/athletes-results/aman-aman-1447-profile
Greco-Roman,57 kg,7,Zavur UGUEV,https://uww.org/athletes-results/uguev-zavur-26093-profile
Greco-Roman,57 kg,8,Wanhao ZOU,https://uww.org/athletes-results/zou-wanhao-25552-profile
Greco-Roman,57 kg,9,Gulomjon ABDULLAEV,https://uww.org/athletes-results/abdullaev-gulomjon-186-profile
Greco-Roman,57 kg,10,Almaz SMANBEKOV,https://uww.org/athletes-results/smanbekov-almaz-25858-profile
Greco-Roman,57 kg,11,Roberti DINGASHVILI,https://uww.org/athletes-results/dingashvili-roberti-131637-profile
Greco-Roman,57 kg,12,Milad Jahangir VALIZADEH,https://uww.org/athletes-results/valizadeh-milad-jahangir-191310-profile
Greco-Roman,57 kg,13,Gamal Abdelnaser Hanafy MOHAMED,https://uww.org/athletes-results/mohamed-gamal-abdelnaser-hanafy-15357-profile
Greco-Roman,57 kg,14,Muhammet KARAVUS,https://uww.org/athletes-results/karavus-muhammet-10962-profile
Greco-Roman,57 kg,15,Niklas STECHELE,https://uww.org/athletes-results/stechele-niklas-21692-profile
Greco-Roman,57 kg,16,Diamantino IUNA FAFE,https://uww.org/athletes-results/iuna-fafe-diamantino-9936-profile
Greco-Roman,57 kg,17,Kento YUMIYA,https://uww.org/athletes-results/yumiya-kento-24957-profile
Greco-Roman,57 kg,18,Islam BAZARGANOV,https://uww.org/athletes-results/bazarganov-islam-3073-profile
Greco-Roman,57 kg,19,Zanabazar ZANDANBUD,https://uww.org/athletes-results/zandanbud-zanabazar-25106-profile
Greco-Roman,57 kg,20,Weiyu LI,https://uww.org/athletes-results/li-weiyu-13372-profile
Greco-Roman,57 kg,21,Udit UDIT,https://uww.org/athletes-results/udit-udit-23441-profile
Greco-Roman,57 kg,22,Roland TAMBI NFORSONG,https://uww.org/athletes-results/tambi-nforsong-roland-22321-profile
Greco-Roman,57 kg,23,Enozunimi SIMEON,https://uww.org/athletes-results/simeon-enozunimi-195808-profile
Greco-Roman,57 kg,24,Aliabbas RZAZADE,https://uww.org/athletes-results/rzazade-aliabbas-27696-profile
Greco-Roman,57 kg,25,Omar FAYE,https://uww.org/athletes-results/faye-omar-6995-profile
Greco-Roman,57 kg,26,Horst LEHR,https://uww.org/athletes-results/lehr-horst-13272-profile
Greco-Roman,57 kg,27,Spencer Richard LEE,https://uww.org/athletes-results/lee-spencer-richard-165282-profile
Greco-Roman,57 kg,28,Kum Hyok KIM,https://uww.org/athletes-results/kim-kum-hyok-196247-profile
Greco-Roman,57 kg,29,Aryan TSIUTRYN,https://uww.org/athletes-results/tsiutryn-aryan-22770-profile
Greco-Roman,57 kg,30,Darian Toi CRUZ,https://uww.org/athletes-results/cruz-darian-toi-5172-profile
Greco-Roman,57 kg,31,Georgi Valentinov VANGELOV,https://uww.org/athletes-results/vangelov-georgi-valentinov-23775-profile
Greco-Roman,57 kg,32,Pedro Jesus MEJIAS RODRIGUEZ,https://uww.org/athletes-results/mejias-rodriguez-pedro-jesus-14898-profile
Greco-Roman,57 kg,33,Ebrahim Mahdi KHARI,https://uww.org/athletes-results/khari-ebrahim-mahdi-51210-profile
Greco-Roman,57 kg,34,Changjun PARK,https://uww.org/athletes-results/park-changjun-17638-profile
Greco-Roman,57 kg,35,Zane Raye Rhodes RICHARDS,https://uww.org/athletes-results/richards-zane-raye-rhodes-19079-profile
Greco-Roman,57 kg,36,Guesseppe Ricardo REA VILLARROEL,https://uww.org/athletes-results/rea-villarroel-guesseppe-ricardo-18942-profile
Greco-Roman,57 kg,37,Abdelrahman Elsayed Abdelrahman MAHMOUD,https://uww.org/athletes-results/mahmoud-abdelrahman-elsayed-abdelrahman-13977-profile
Greco-Roman,57 kg,38,Oscar Eduardo TIGREROS URBANO,https://uww.org/athletes-results/tigreros-urbano-oscar-eduardo-22721-profile
Greco-Roman,57 kg,39,KHALIL BARKOUTI,https://uww.org/athletes-results/barkouti-khalil-188398-profile
Greco-Roman,57 kg,40,Nodirbek JUMANAZAROV,https://uww.org/athletes-results/jumanazarov-nodirbek-10467-profile
Greco-Roman,57 kg,41,Luka GVINJILIA,https://uww.org/athletes-results/gvinjilia-luka-8552-profile
Greco-Roman,57 kg,42,Vladimir EGOROV,https://uww.org/athletes-results/egorov-vladimir-6454-profile
Greco-Roman,57 kg,43,Rabby Kilonga KILANDI,https://uww.org/athletes-results/kilandi-rabby-kilonga-11764-profile
Greco-Roman,57 kg,44,Kamil KERYMOV,https://uww.org/athletes-results/kerymov-kamil-167451-profile
Greco-Roman,57 kg,45,Suraj Shahil SINGH,https://uww.org/athletes-results/singh-suraj-shahil-21181-profile
Greco-Roman,57 kg,46,Jaime Isaac PEREZ CASTELLANOS,https://uww.org/athletes-results/perez-castellanos-jaime-isaac-68622-profile
Greco-Roman,57 kg,47,Ilman MUKHTAROV,https://uww.org/athletes-results/mukhtarov-ilman-15754-profile
Greco-Roman,57 kg,48,Davi SILVA GIOVANNETTI,https://uww.org/athletes-results/silva-giovannetti-davi-195102-profile
Greco-Roman,57 kg,49,Alexander Joseph BUCKMAN,https://uww.org/athletes-results/buckman-alexander-joseph-194184-profile
Greco-Roman,57 kg,50,Razvan Marian KOVACS,https://uww.org/athletes-results/kovacs-razvan-marian-132514-profile
Greco-Roman,57 kg,51,Peter Lewis HAMMER CUDE,https://uww.org/athletes-results/hammer-cude-peter-lewis-188192-profile
Greco-Roman,57 kg,52,Ben Hachem TARIK,https://uww.org/athletes-results/tarik-ben-hachem-75362-profile
Greco-Roman,57 kg,53,Thomas Allan SANTIAGO,https://uww.org/athletes-results/santiago-thomas-allan-77523-profile
Greco-Roman,57 kg,54,Jorge Alberto OLVERA RODRIGUEZ,https://uww.org/athletes-results/olvera-rodriguez-jorge-alberto-69271-profile
Greco-Roman,57 kg,55,Aiaal BELOLYUBSKII,https://uww.org/athletes-results/belolyubskii-aiaal-3263-profile
Greco-Roman,57 kg,56,Younes LACHGAR,https://uww.org/athletes-results/lachgar-younes-76346-profile
Greco-Roman,57 kg,56,John Kenneth Willbert LEOPOLD,https://uww.org/athletes-results/leopold-john-kenneth-willbert-76663-profile
Greco-Roman,57 kg,58,Muhammad BILAL,https://uww.org/athletes-results/bilal-muhammad-3531-profile
Greco-Roman,57 kg,59,Brandon Aaron COURTNEY,https://uww.org/athletes-results/courtney-brandon-aaron-5145-profile
Greco-Roman,57 kg,60,Khattab Umer Shawkat AL ANI,https://uww.org/athletes-results/al-ani-khattab-umer-shawkat-75509-profile
Greco-Roman,57 kg,61,Islam ZERROUGUI,https://uww.org/athletes-results/zerrougui-islam-25202-profile
Greco-Roman,57 kg,62,Enrique Armando HERRERA HUACRE,https://uww.org/athletes-results/herrera-huacre-enrique-armando-9058-profile
Greco-Roman,57 kg,63,Nikolaos VLANDOS,https://uww.org/athletes-results/vlandos-nikolaos-75105-profile
Greco-Roman,57 kg,64,Gayan Kathurangana EKANAYAKA MUDIYANSELAGE,https://uww.org/athletes-results/ekanayaka-mudiyanselage-gayan-kathurangana-6475-profile
Greco-Roman,57 kg,65,Daroa John OLSSON,https://uww.org/athletes-results/olsson-daroa-john-191012-profile
Greco-Roman,57 kg,66,Seko Miguel Mungu KINAVIUD,https://uww.org/athletes-results/kinaviud-seko-miguel-mungu-195623-profile
Greco-Roman,57 kg,67,Ali Hossein MOMENIJOUJADEH,https://uww.org/athletes-results/momenijoujadeh-ali-hossein-196327-profile
Greco-Roman,57 kg,68,Kabe MATJANOV,https://uww.org/athletes-results/matjanov-kabe-196009-profile
Greco-Roman,57 kg,69,Ahmet DUMAN,https://uww.org/athletes-results/duman-ahmet-6224-profile
Greco-Roman,57 kg,70,Jacob Anthony MORAN,https://uww.org/athletes-results/moran-jacob-anthony-15564-profile
Greco-Roman,57 kg,71,Darthe CAPELLAN,https://uww.org/athletes-results/capellan-darthe-26011-profile
Greco-Roman,57 kg,72,Miles Dankyi FRIMPONG,https://uww.org/athletes-results/frimpong-miles-dankyi-195993-profile
Greco-Roman,57 kg,73,Ivaylo Milenov TISOV,https://uww.org/athletes-results/tisov-ivaylo-milenov-22761-profile
Greco-Roman,57 kg,74,Igor CHICHIOI,https://uww.org/athletes-results/chichioi-igor-132441-profile
Greco-Roman,57 kg,21,Udit UDIT,https://uww.org/athletes-results/udit-udit-23441-profile
Greco-Roman,57 kg,22,Roland TAMBI NFORSONG,https://uww.org/athletes-results/tambi-nforsong-roland-22321-profile
Greco-Roman,57 kg,23,Enozunimi SIMEON,https://uww.org/athletes-results/simeon-enozunimi-195808-profile
Greco-Roman,57 kg,24,Aliabbas RZAZADE,https://uww.org/athletes-results/rzazade-aliabbas-27696-profile
Greco-Roman,57 kg,25,Omar FAYE,https://uww.org/athletes-results/faye-omar-6995-profile
Greco-Roman,57 kg,26,Horst LEHR,https://uww.org/athletes-results/lehr-horst-13272-profile
Greco-Roman,57 kg,27,Spencer Richard LEE,https://uww.org/athletes-results/lee-spencer-richard-165282-profile
Greco-Roman,57 kg,28,Kum Hyok KIM,https://uww.org/athletes-results/kim-kum-hyok-196247-profile
Greco-Roman,57 kg,29,Aryan TSIUTRYN,https://uww.org/athletes-results/tsiutryn-aryan-22770-profile
Greco-Roman,57 kg,30,Darian Toi CRUZ,https://uww.org/athletes-results/cruz-darian-toi-5172-profile
Greco-Roman,57 kg,31,Georgi Valentinov VANGELOV,https://uww.org/athletes-results/vangelov-georgi-valentinov-23775-profile
Greco-Roman,57 kg,32,Pedro Jesus MEJIAS RODRIGUEZ,https://uww.org/athletes-results/mejias-rodriguez-pedro-jesus-14898-profile
Greco-Roman,57 kg,33,Ebrahim Mahdi KHARI,https://uww.org/athletes-results/khari-ebrahim-mahdi-51210-profile
Greco-Roman,57 kg,34,Changjun PARK,https://uww.org/athletes-results/park-changjun-17638-profile
Greco-Roman,57 kg,35,Zane Raye Rhodes RICHARDS,https://uww.org/athletes-results/richards-zane-raye-rhodes-19079-profile
Greco-Roman,57 kg,36,Guesseppe Ricardo REA VILLARROEL,https://uww.org/athletes-results/rea-villarroel-guesseppe-ricardo-18942-profile
Greco-Roman,57 kg,37,Abdelrahman Elsayed Abdelrahman MAHMOUD,https://uww.org/athletes-results/mahmoud-abdelrahman-elsayed-abdelrahman-13977-profile
Greco-Roman,57 kg,38,Oscar Eduardo TIGREROS URBANO,https://uww.org/athletes-results/tigreros-urbano-oscar-eduardo-22721-profile
Greco-Roman,57 kg,39,KHALIL BARKOUTI,https://uww.org/athletes-results/barkouti-khalil-188398-profile
Greco-Roman,57 kg,40,Nodirbek JUMANAZAROV,https://uww.org/athletes-results/jumanazarov-nodirbek-10467-profile
Greco-Roman,57 kg,41,Luka GVINJILIA,https://uww.org/athletes-results/gvinjilia-luka-8552-profile
Greco-Roman,57 kg,42,Vladimir EGOROV,https://uww.org/athletes-results/egorov-vladimir-6454-profile
Greco-Roman,57 kg,43,Rabby Kilonga KILANDI,https://uww.org/athletes-results/kilandi-rabby-kilonga-11764-profile
Greco-Roman,57 kg,44,Kamil KERYMOV,https://uww.org/athletes-results/kerymov-kamil-167451-profile
Greco-Roman,57 kg,45,Suraj Shahil SINGH,https://uww.org/athletes-results/singh-suraj-shahil-21181-profile
Greco-Roman,57 kg,46,Jaime Isaac PEREZ CASTELLANOS,https://uww.org/athletes-results/perez-castellanos-jaime-isaac-68622-profile
Greco-Roman,57 kg,47,Ilman MUKHTAROV,https://uww.org/athletes-results/mukhtarov-ilman-15754-profile
Greco-Roman,57 kg,48,Davi SILVA GIOVANNETTI,https://uww.org/athletes-results/silva-giovannetti-davi-195102-profile
Greco-Roman,57 kg,49,Alexander Joseph BUCKMAN,https://uww.org/athletes-results/buckman-alexander-joseph-194184-profile
Greco-Roman,57 kg,50,Razvan Marian KOVACS,https://uww.org/athletes-results/kovacs-razvan-marian-132514-profile
Greco-Roman,57 kg,51,Peter Lewis HAMMER CUDE,https://uww.org/athletes-results/hammer-cude-peter-lewis-188192-profile
Greco-Roman,57 kg,52,Ben Hachem TARIK,https://uww.org/athletes-results/tarik-ben-hachem-75362-profile
Greco-Roman,57 kg,53,Thomas Allan SANTIAGO,https://uww.org/athletes-results/santiago-thomas-allan-77523-profile
Greco-Roman,57 kg,54,Jorge Alberto OLVERA RODRIGUEZ,https://uww.org/athletes-results/olvera-rodriguez-jorge-alberto-69271-profile
Greco-Roman,57 kg,55,Aiaal BELOLYUBSKII,https://uww.org/athletes-results/belolyubskii-aiaal-3263-profile
Greco-Roman,57 kg,56,Younes LACHGAR,https://uww.org/athletes-results/lachgar-younes-76346-profile
Greco-Roman,57 kg,56,John Kenneth Willbert LEOPOLD,https://uww.org/athletes-results/leopold-john-kenneth-willbert-76663-profile
Greco-Roman,57 kg,58,Muhammad BILAL,https://uww.org/athletes-results/bilal-muhammad-3531-profile
Greco-Roman,57 kg,59,Brandon Aaron COURTNEY,https://uww.org/athletes-results/courtney-brandon-aaron-5145-profile
Greco-Roman,57 kg,60,Khattab Umer Shawkat AL ANI,https://uww.org/athletes-results/al-ani-khattab-umer-shawkat-75509-profile
Greco-Roman,57 kg,61,Islam ZERROUGUI,https://uww.org/athletes-results/zerrougui-islam-25202-profile
Greco-Roman,57 kg,62,Enrique Armando HERRERA HUACRE,https://uww.org/athletes-results/herrera-huacre-enrique-armando-9058-profile
Greco-Roman,57 kg,63,Nikolaos VLANDOS,https://uww.org/athletes-results/vlandos-nikolaos-75105-profile
Greco-Roman,57 kg,64,Gayan Kathurangana EKANAYAKA MUDIYANSELAGE,https://uww.org/athletes-results/ekanayaka-mudiyanselage-gayan-kathurangana-6475-profile
Greco-Roman,57 kg,65,Daroa John OLSSON,https://uww.org/athletes-results/olsson-daroa-john-191012-profile
Greco-Roman,57 kg,66,Seko Miguel Mungu KINAVIUD,https://uww.org/athletes-results/kinaviud-seko-miguel-mungu-195623-profile
Greco-Roman,57 kg,67,Ali Hossein MOMENIJOUJADEH,https://uww.org/athletes-results/momenijoujadeh-ali-hossein-196327-profile
Greco-Roman,57 kg,68,Kabe MATJANOV,https://uww.org/athletes-results/matjanov-kabe-196009-profile
Greco-Roman,57 kg,69,Ahmet DUMAN,https://uww.org/athletes-results/duman-ahmet-6224-profile
Greco-Roman,57 kg,70,Jacob Anthony MORAN,https://uww.org/athletes-results/moran-jacob-anthony-15564-profile
Greco-Roman,57 kg,71,Darthe CAPELLAN,https://uww.org/athletes-results/capellan-darthe-26011-profile
Greco-Roman,57 kg,72,Miles Dankyi FRIMPONG,https://uww.org/athletes-results/frimpong-miles-dankyi-195993-profile
Greco-Roman,57 kg,73,Ivaylo Milenov TISOV,https://uww.org/athletes-results/tisov-ivaylo-milenov-22761-profile
Greco-Roman,57 kg,74,Igor CHICHIOI,https://uww.org/athletes-results/chichioi-igor-132441-profile
Greco-Roman,61 kg,2,Taiyrbek Zhumashbek Uulu,https://uww.org/athletes-results/zhumashbek-uulu-taiyrbek-25441-profile
Greco-Roman,61 kg,1,Abasgadzhi Magomedov,https://uww.org/athletes-results/magomedov-abasgadzhi-13904-profile
Greco-Roman,61 kg,3,Vitali Arujau,https://uww.org/athletes-results/arujau-vitali-142552-profile
Greco-Roman,61 kg,4,Shota PHARTENADZE,https://uww.org/athletes-results/phartenadze-shota-128537-profile
Greco-Roman,61 kg,5,Valentyn BLIASETSKYI,https://uww.org/athletes-results/bliasetskyi-valentyn-3622-profile
Greco-Roman,61 kg,6,Kodai OGAWA,https://uww.org/athletes-results/ogawa-kodai-16938-profile
Greco-Roman,61 kg,7,Jahongirmirza TUROBOV,https://uww.org/athletes-results/turobov-jahongirmirza-23363-profile
Greco-Roman,61 kg,8,Weiyu LI,https://uww.org/athletes-results/li-weiyu-13372-profile
Greco-Roman,61 kg,9,Akash DAHIYA,https://uww.org/athletes-results/dahiya-akash-142038-profile
Greco-Roman,61 kg,10,Nuraddin NOVRUZOV,https://uww.org/athletes-results/novruzov-nuraddin-72953-profile
Greco-Roman,61 kg,11,Andrei BEKRENEU,https://uww.org/athletes-results/bekreneu-andrei-3206-profile
Greco-Roman,61 kg,12,Ossimzhan DASTANBEK,https://uww.org/athletes-results/dastanbek-ossimzhan-5438-profile
Greco-Roman,61 kg,13,Emrah ORMANOGLU,https://uww.org/athletes-results/ormanoglu-emrah-17206-profile
Greco-Roman,61 kg,14,Joseph Andres SILVA,https://uww.org/athletes-results/silva-joseph-andres-74917-profile
Greco-Roman,61 kg,15,Zelimkhan ABAKAROV,https://uww.org/athletes-results/abakarov-zelimkhan-26965-profile
Greco-Roman,61 kg,16,Mezhlum MEZHLUMYAN,https://uww.org/athletes-results/mezhlumyan-mezhlum-29954-profile
Greco-Roman,61 kg,17,Assyl AITAKYN,https://uww.org/athletes-results/aitakyn-assyl-26830-profile
Greco-Roman,61 kg,18,Abdelhak KHERBACHE,https://uww.org/athletes-results/kherbache-abdelhak-11601-profile
Greco-Roman,61 kg,19,Niklas STECHELE,https://uww.org/athletes-results/stechele-niklas-21692-profile
Greco-Roman,61 kg,20,Georgi Valentinov VANGELOV,https://uww.org/athletes-results/vangelov-georgi-valentinov-23775-profile
Greco-Roman,61 kg,21,Enkhbold ENKHBAT,https://uww.org/athletes-results/enkhbat-enkhbold-72570-profile
Greco-Roman,61 kg,22,Kum Chol RI,https://uww.org/athletes-results/ri-kum-chol-196269-profile
Greco-Roman,61 kg,23,Daniel POPOV,https://uww.org/athletes-results/popov-daniel-18292-profile
Greco-Roman,61 kg,24,Nils LEUTERT,https://uww.org/athletes-results/leutert-nils-155904-profile
Greco-Roman,61 kg,25,Stilyan Yanchev ILIEV,https://uww.org/athletes-results/iliev-stilyan-yanchev-9633-profile
Greco-Roman,61 kg,26,Vladimir EGOROV,https://uww.org/athletes-results/egorov-vladimir-6454-profile
Greco-Roman,61 kg,27,Reza Ahmadali ATRINAGHARCHI,https://uww.org/athletes-results/atrinagharchi-reza-ahmadali-2187-profile
Greco-Roman,61 kg,28,Bekhbayar ERDENEBAT,https://uww.org/athletes-results/erdenebat-bekhbayar-6680-profile
Greco-Roman,61 kg,29,Arsen HARUTYUNYAN,https://uww.org/athletes-results/harutyunyan-arsen-8820-profile
Greco-Roman,61 kg,30,Didier Awene DIATTA,https://uww.org/athletes-results/diatta-didier-awene-75978-profile
Greco-Roman,61 kg,31,Giorgi GONIASHVILI,https://uww.org/athletes-results/goniashvili-giorgi-8099-profile
Greco-Roman,61 kg,32,Dzhamshed SHARIFOV,https://uww.org/athletes-results/sharifov-dzhamshed-20671-profile
Greco-Roman,61 kg,33,Sanghyeon SON,https://uww.org/athletes-results/son-sanghyeon-195905-profile
Greco-Roman,61 kg,34,Intigam VALIZADA,https://uww.org/athletes-results/valizada-intigam-23735-profile
Greco-Roman,61 kg,35,Hassan Mohamed Elshahat Mohamed ELSAYED,https://uww.org/athletes-results/elsayed-hassan-mohamed-elshahat-mohamed-195577-profile
Greco-Roman,61 kg,36,Sardor RUZIMOV,https://uww.org/athletes-results/ruzimov-sardor-19467-profile
Greco-Roman,61 kg,37,Andrii DZHELEP,https://uww.org/athletes-results/dzhelep-andrii-6333-profile
Greco-Roman,61 kg,38,Zhipeng JIANG,https://uww.org/athletes-results/jiang-zhipeng-10311-profile
Greco-Roman,61 kg,39,Nebi UZUN,https://uww.org/athletes-results/uzun-nebi-45962-profile
Greco-Roman,61 kg,40,Reginaldo Goncalves Da SILVA,https://uww.org/athletes-results/silva-reginaldo-goncalves-da-187559-profile
Greco-Roman,61 kg,41,Arman Norik ELOYAN,https://uww.org/athletes-results/eloyan-arman-norik-6562-profile
Greco-Roman,61 kg,42,Narankhuu NARMANDAKH,https://uww.org/athletes-results/narmandakh-narankhuu-16187-profile
Greco-Roman,61 kg,43,Leomid COLESNIC,https://uww.org/athletes-results/colesnic-leomid-5055-profile
Greco-Roman,61 kg,44,Nahshon GARRETT,https://uww.org/athletes-results/garrett-nahshon-7625-profile
Greco-Roman,61 kg,45,Shahdad Ali KHOSRAVI MARDAKHEH,https://uww.org/athletes-results/khosravi-mardakheh-shahdad-ali-71632-profile
Greco-Roman,61 kg,46,Aliabbas RZAZADE,https://uww.org/athletes-results/rzazade-aliabbas-27696-profile
Greco-Roman,61 kg,47,Ivan GUIDEA,https://uww.org/athletes-results/guidea-ivan-8375-profile
Greco-Roman,61 kg,48,Nicholas Raymond SURIANO,https://uww.org/athletes-results/suriano-nicholas-raymond-21985-profile
Greco-Roman,61 kg,49,Kaige Lyndon BROWN,https://uww.org/athletes-results/brown-kaige-lyndon-51499-profile
